Id,Price
7644,265022.6180198051
7071,201585.4855405772
10685,173524.39686939216
6763,251967.67712273408
940,143314.4485848438
14959,203274.73327793897
1338,148591.81980856118
5351,145300.25236819763
6524,192660.2759216363
12516,158532.3441744946
3288,246921.73060306508
3146,234580.50766813266
3954,179006.28592792343
11955,171908.83599122614
1211,207035.63847102062
15668,210470.4363368914
1320,82922.35416272821
9108,178112.1383087072
16482,189509.1676990929
5017,143934.3553939585
8290,191098.9732695366
4304,417776.32224261784
1930,219267.58168647325
12530,168972.52075754624
11295,367305.09660515777
3002,151711.19002252968
15483,148544.4005002109
11525,207996.85110440772
13978,132045.8641199578
4885,152796.49511841574
8325,180082.0628809879
3630,130681.16077864963
9165,190170.61572821974
13945,241644.3278980385
10663,195731.52114122323
14803,179148.13293261846
7621,171367.36816435665
8205,235745.85478561127
10387,208857.05608613297
5457,151486.64672570306
10234,365125.8824510855
6251,177736.39266203236
701,271680.76423145575
7930,176002.12490468298
15028,134090.64977225705
12172,73431.3500774578
5805,180471.55683664602
7411,284731.2256668041
14806,179469.64283579963
7890,163583.46779297563
10440,230956.2929569344
14926,159159.76712379913
5381,146585.1840451679
3800,418253.1455733848
10511,217838.89214287736
9324,234808.7491543488
3313,238254.70952346807
7351,150418.03335411986
8459,183474.54779023083
9957,120022.5186533821
12024,240226.09358674395
4380,242105.06666896003
5042,162660.5631884096
13289,151465.5945403657
13407,362050.71933041513
13258,152368.89481422698
15993,254788.90912728754
12525,176562.71233925543
4062,242098.5653285148
12065,279014.1871737124
8227,173648.26793236882
11333,169328.16950726576
2867,136468.76676753917
3319,257389.95452538086
3523,344978.6495533933
7055,206870.6504337819
14930,174128.04374897457
3444,134471.5705971582
2940,345755.3729573466
6935,389081.28611937864
16116,428837.7183430179
13370,258460.08756577744
6103,219066.00487294898
7446,185769.23002718776
1859,173998.60014495256
4079,186683.91754782773
3228,168550.4094203348
9665,152072.36536826272
15957,415759.8608237672
11533,288168.85181157733
2314,122300.38926216491
4096,210431.8530577434
13437,169537.76847214016
5980,228660.9820828856
2008,185195.09300761425
6754,192909.9030033296
4129,158819.930038052
14557,304930.16934334155
7096,320699.2910144695
14297,245466.73164120523
3967,213542.076868452
16485,108105.0033587556
13075,332327.2343681326
14289,189164.65619430254
10988,164953.2135811834
3230,150383.35356671107
13250,170287.80251938506
2559,173976.97903903673
7739,331508.60060017044
7213,153075.42980716348
6639,213147.79446601347
3164,261942.2518094135
15207,169846.83152417286
5113,186926.90937767786
3929,134948.57513507167
14493,231006.1285453355
11110,185766.27539022343
2033,196294.43423712862
16057,202016.1040199866
16709,241279.287765185
14313,154188.40893421855
1028,282830.21509883617
7187,102625.73747434541
3738,340458.88512887794
9869,291351.1678292755
12644,186952.06292413396
3686,127211.21746017764
9196,257954.38940153137
12326,206298.22399157812
4936,224890.07185305282
13314,170826.05446589502
9857,325600.4042490679
519,192906.7009544943
8410,168457.63125723257
1720,171502.35513097767
10341,252363.076737613
14415,187739.8220551884
10613,284344.55972738564
8027,215221.65824415357
15539,277641.3787662199
7431,274019.7975714474
1370,138805.96557632505
12708,153056.1032553188
2250,214789.98673992438
14758,146398.24636782473
8525,358466.7933699672
1538,260901.87251558853
1142,147722.14889343776
1152,259310.72320768517
9802,187361.90139556734
3331,302139.68853469344
15203,181774.3726603288
4247,164908.44801602725
1976,397544.41790059255
2346,175088.6324824579
10078,242465.4139550952
1938,217467.6347976793
7819,209723.39913227083
2168,250294.087584813
15634,219035.10227175747
8465,236909.60796234806
9313,160295.7158630555
6539,135060.3167084384
6325,102032.88839324373
13442,263056.56635938335
9967,165603.83719625522
7893,218351.5303365926
2861,200887.6021886706
11031,319884.7881633889
15073,128351.31398668604
13837,161146.02365267926
2524,249660.02386911988
8617,200732.90481990043
13513,175217.56222627804
3081,309922.10270984494
10675,356545.4377812033
1907,84536.28046111243
4872,234126.24004800437
16274,322733.41836310894
11837,238530.70309693087
16577,222250.3674074837
5231,287414.05478896655
11315,249414.08689591073
273,208067.79373253882
8363,237332.1958008945
4255,215931.114585443
16330,238412.20153319516
11528,182471.7599187291
14799,275888.218882102
1611,234838.25591573285
9234,176119.54050052504
1633,110024.79957490359
6791,229897.07792702576
11567,396932.9516850348
3070,233511.95812942734
12094,237539.843883121
14335,301106.8480613048
137,166468.7105510114
7182,145814.41430701117
11718,179364.23483107885
5194,100968.36522493111
97,346121.7449170049
5118,421432.23235530965
13920,291396.1718579803
9952,197113.73799173383
15337,203520.93749071704
10243,220870.49315891188
4048,423830.80006328435
171,160936.6975836541
11378,169151.073611131
14190,173223.50769132897
15265,159695.1774131923
2740,138196.15560377543
5573,267286.9185711092
4481,182592.2163701964
2631,151875.9120563881
4984,255851.9097052465
16466,184958.4054365038
16716,124261.83374461268
15325,182512.33240111245
10115,178961.89103969294
117,486755.007172571
5476,106308.62070136784
11757,177617.1710405984
12359,121669.44094888035
15546,176958.3766037062
8133,154186.54089367585
9018,325993.7100416485
2075,170972.84783464874
11170,288140.12119305
15733,213329.1160360172
9280,135412.20569866826
10734,317977.3363042576
14071,159421.9783525574
7373,228343.3894551658
14736,169396.14454077205
3458,118142.00029966686
6183,157963.42360282558
7825,236135.56009297684
16775,183477.62103670885
5717,183173.74757920325
12397,142939.33954218792
8189,502515.4027200523
4423,222167.86178057818
3994,122424.0922289849
10342,196777.12567321124
10051,178236.92128255605
9453,148108.76733348228
12593,462822.94421903836
1274,86122.86535182691
6933,352212.41805679206
1761,144962.98839838535
7157,338567.58288347145
15169,144716.2204670554
6792,319944.41492459853
13830,176075.08108672098
7240,190136.14794810986
3051,240010.38290208793
6550,125581.54990576138
4603,189893.15029252524
5729,161997.4958689375
13473,335427.57462047745
15104,149884.84269220073
6599,385187.99409202795
2216,256902.4895770629
8721,282773.0395753018
3645,194579.54447327272
8664,211157.21794188645
11001,197419.9156918224
753,154777.6615355561
8129,224980.08009974056
15235,185195.55213734583
3359,211432.88305341674
10424,207739.75601911917
10226,234523.2868279551
9252,189806.88436443076
3008,251499.31782010765
5849,176315.28064621333
8494,170127.61994734994
6764,393880.61978646787
12445,291747.0845927369
11716,174440.63760775077
4508,113559.30955801299
5669,202124.59903714023
11427,105205.1792282055
11065,190841.1354435618
8910,220557.78355031458
16401,148681.72432319232
11913,153893.3443181965
6221,194598.8778174386
10839,186672.01437641864
2809,201556.44269275217
13311,160692.54541718314
6866,184325.4696369001
6019,168911.89401072607
3024,167710.70999562423
1391,235753.9283026924
15904,207954.31687408316
15858,323275.7530007199
9911,237898.95840264997
16579,209343.89965158075
4394,268516.54214755964
1468,444886.6975642256
12965,153815.29029701938
2249,175732.46827394952
14384,152556.1890846848
13040,124103.46832655795
8872,138208.39056059718
12864,248178.69750080476
15712,161320.82491989632
14049,187481.51081779122
1840,127094.97425226365
12019,181700.62235368864
8948,171238.6780412572
15154,192111.24509911588
6943,148658.23573162602
12564,365602.1456653975
12766,146385.24321652745
7255,234842.02892762117
7962,151356.06273940043
709,129492.21161322118
4634,143354.86381019108
889,245995.7205151624
4774,151430.98474722658
13890,174373.14885360378
15431,147492.05363803369
8726,310807.24669062434
10373,141973.12230936065
6413,165619.14716983872
9761,139728.97935548614
15864,143930.88822339455
6147,156187.61753002973
3384,303581.15947945445
320,269668.545893518
8006,166915.14372173732
14395,181211.87346198567
14976,100656.90214209046
12185,231216.58107664975
4779,139249.137887431
8551,160664.94705595932
9025,313044.39983849507
10616,238375.63934252644
7475,106378.39110027201
6341,304671.04467352014
14163,146476.21474273998
2211,192601.25917063872
10532,271762.39291300613
14338,142206.39101696035
831,177376.95034992055
3382,186354.33539756187
9209,283488.0677488913
7188,247682.70538543048
7197,219775.0514175534
11270,152167.38995003322
15918,114822.78497362805
6937,435406.81537003035
6178,173959.9932982674
10668,150340.87583273998
1413,264482.5414357672
6884,348586.24597383535
8266,207898.55581245507
14019,196852.25451287423
16764,149443.1507248608
15306,172801.41050592443
3740,271510.743445211
5298,203198.7350264473
8319,176604.17737626054
4229,183206.74842579305
13429,189602.3596193599
1753,442225.80436748854
860,233174.8535712901
14219,154072.4268213373
12113,211787.60521852484
11309,118169.01858576914
9930,208027.40532285545
10570,201853.35756890714
2839,153485.11697553925
6699,125944.10662747236
16647,115905.40444803379
5325,236850.80058943183
13733,148784.27887730932
7818,317124.82850027934
12505,220101.83769743316
9489,188707.61859307197
10106,189750.4845411426
7864,207688.5443383554
5134,244720.53786040205
11859,151094.59906830091
7440,323923.183301654
1525,290457.40304021555
7339,186569.89315810162
8,344836.4001866502
3248,124627.93415238234
8995,236042.13025566746
15178,74088.82453990837
8594,163766.69335325455
15770,220325.91544534802
15859,343157.4034671594
1735,323709.81552523264
11410,485094.6827329012
16397,162114.54182650085
3572,148669.2694324722
5501,109969.09667220531
969,184568.10339313414
6977,475306.6226849537
1233,182010.19371598124
4258,155009.45417835886
90,419921.52223053575
16650,182769.63439652964
197,104925.36102847244
12514,211631.6678331739
4367,175088.78223778307
3199,212777.61216333532
5600,196591.69276472356
11641,181845.68856315574
14609,120968.92787028129
12775,161250.64750060881
14240,163541.96436820558
7933,174697.71404371972
6945,334164.80118644726
14006,205567.7076836129
6320,235039.09165234602
12061,202016.73750861266
16369,215736.27589769813
16354,340157.00180846517
3970,315691.0017207504
1048,206196.8670531264
3639,219785.741518477
14448,226949.79117507723
2812,418213.81322903745
3932,152119.40814458812
14875,316184.7582775866
8883,118958.62914244692
7622,269202.17824629904
7252,139011.70157852498
9751,172422.10027932617
2378,205091.08562498083
6816,218382.81852598352
15358,179110.24708885493
7843,158218.8365875547
10448,373537.4694851599
7840,281242.5604552924
8880,241350.2833059314
12551,370432.39789006906
15470,195916.56487119498
16207,195001.8316006198
12123,136804.21345067184
15247,336679.9768665778
7481,200758.49700474244
16171,352406.84082913614
7461,296018.3739763744
902,250795.5178759367
13094,170422.43753673506
11584,245233.80160360757
4462,190541.84471970468
15576,145774.39601095466
16606,262259.50371417403
5427,274927.346868004
7725,183996.55940657653
5409,169427.1352148955
12579,124408.38553384805
12013,236019.12739867586
11321,200883.7395090495
9932,143017.57270907186
591,149076.90537023562
10357,207866.6836218993
3336,236588.05524561985
13,183419.1134764635
4809,229736.34080511593
7555,195848.2152036493
15172,317841.58032582974
6989,136794.138073474
4707,182930.35803322846
2046,256008.51124234655
6495,120232.35098940156
3873,186394.7269473477
7061,211440.3703480864
12112,238810.76959198754
8917,283580.87829254917
7735,161800.16964455062
16442,221227.49486645573
4244,166500.29661143039
3747,249500.34797049855
11086,191771.26245266406
10080,213311.4811045486
15057,269863.4914006177
1331,186931.66058207268
8891,133680.34513260322
13411,227344.12616761614
16730,222270.30326211642
2267,198821.49756693258
3022,178709.37757125715
11190,221588.8373533211
11857,187572.59428418765
9318,198515.68858456291
16512,173025.7103795154
2053,220111.8139044251
13707,124174.11196049134
12143,163415.23908851534
14080,161937.25463331278
6130,177557.25972984414
7936,84389.51136290112
10101,192506.66920369538
5663,194162.53653113107
14811,127902.553809368
1366,190477.0936443848
908,205597.0562076809
2953,120400.69032163447
14629,145865.96374531343
15096,444361.1984372828
2115,180019.6008813475
11770,157377.69829444063
12701,172004.9018734977
14584,134943.01865099664
1893,414951.29700847995
9501,495827.0550700354
2138,148209.9787183697
9346,211157.42577625118
15960,347690.12671354983
8230,161265.33836212472
13843,211085.28582385907
13810,232484.76499475644
15650,192968.90698910272
9974,142950.6801084679
12200,197904.06500694595
538,197384.51277822844
5334,191028.00642309085
14823,116237.0435384281
4817,170759.43822505214
9041,174985.04635048177
4359,280266.37710018386
4852,218765.40203974856
10141,145750.6732199704
1503,200111.8367182494
16256,405831.86508999934
683,113534.49043354143
14382,189234.60623128474
7248,214546.274874824
1200,179244.56063015794
3563,179480.44653601915
3681,388041.9186860798
3053,264978.9705989026
4099,220966.73102631283
807,128573.43485966651
4658,305603.4298572594
3535,180743.5277673089
12548,155845.82470784694
10488,195643.98755371594
5851,147094.4560906633
13736,172221.64657714483
875,170220.83803705464
14449,162294.92485692783
3958,331349.0915474719
10727,176783.7677802272
11296,140145.5025542646
13646,257667.2980173982
9599,221343.3208799125
7135,296149.6464870439
5943,355758.0409097822
2695,278657.38043868705
6766,202896.76954289264
5630,171469.4844003009
13586,206839.11401524444
3507,402090.96433191135
10014,133384.5456742223
459,263937.49779377464
3582,228588.87938082012
8560,240566.39260143568
3372,171841.98533632638
13109,259869.91024154233
8160,217806.6147459915
10706,239941.91692713767
9104,327102.094136926
2870,194132.67063994106
13712,149944.13120333652
13924,143980.34243263787
798,303110.9426120524
9750,393360.236110008
16248,394792.89513251925
3170,177033.6675353121
12700,226564.71714593953
10601,117233.91159459963
514,209528.99671075962
4010,327025.78287211637
8124,160880.60482170267
10800,173218.30480284776
13628,188693.6501302174
11637,151206.86050295053
781,175716.1777141321
16156,175456.91774499364
12618,254019.617293309
9766,176267.62073301873
15987,238233.77900831946
11051,331316.25605524285
7673,230098.46605009236
1245,421437.7260680841
2443,153047.43874093803
7413,99617.4376917561
310,141972.3057053718
10921,215897.18458065437
8709,98827.20304235462
12404,299016.3757040916
14986,221462.36698566654
10714,349380.8218048567
14286,212912.30530942875
13828,355448.52536735527
8926,445982.4481919824
12233,181529.0104495096
3913,208649.1139982119
5221,224426.36798055313
14965,83348.58486645937
862,169682.4815711376
13907,135394.25078854992
5418,192497.33372535976
2045,190755.13561178578
13321,185537.4450308786
2762,203272.06231582878
13888,189292.29453835267
14962,138284.59141002168
13305,313793.55779400375
8487,255346.42845422585
7146,170393.70973284528
1134,178553.9404102178
15092,338374.26703080046
13760,264275.53427819366
11958,458043.34152941057
3177,176906.75799925774
11350,215900.12073264443
1524,115986.65116053402
5527,259916.67961862334
2872,203006.1982378718
8602,356329.3988992651
3067,341443.2228322473
10435,216801.04549346786
11222,215987.16478742304
8700,171284.38108142556
10961,206455.99771524908
14305,201985.52421264065
8362,289399.09963559225
4979,160547.84211967792
7180,320463.0148482245
5763,110968.6596248724
2192,192003.79493505575
13581,194315.15487921346
10720,143321.4177879056
1358,248366.12094320907
13366,294312.7653495326
13539,417566.66599150136
12849,211770.54176841833
6794,175128.02657507182
525,461122.13975903805
12223,340824.4501692764
16271,134740.39973090807
5818,137698.15223498878
16588,256992.66302169688
8981,123925.18077139555
16476,130446.01328177091
14663,189957.9114238025
3,135116.17698532366
6615,133179.53254602535
12215,284283.13565204735
304,265094.73349962087
13634,218793.32057418066
9208,165143.2316967408
2175,171636.13033291488
250,217611.11895983925
6045,193332.7215838518
10516,157789.72708730053
1852,481150.43451802456
1573,201872.54184944695
15079,165777.71850382656
5500,176221.06054079297
15775,154000.80252837687
3198,164603.31712231744
6718,203520.88891165837
4149,175758.1472736741
9627,237602.76709485374
7595,306781.2421434995
4538,192563.9924074537
3555,218500.7223039672
10483,385864.0001551827
8834,166881.32937454522
16412,187210.51366872975
6449,160425.23738627209
2767,191874.31006651412
11498,175035.5900800183
16472,149911.43310246366
178,293015.01161339006
10948,201045.51616903336
13313,231282.2217647355
8065,140550.12511514805
102,163312.92531507733
14428,149836.42732400246
11973,149666.9614212186
6663,196118.96563802945
15989,142819.68897021608
10955,414875.8258742765
11772,149099.51046563964
11364,233693.2773956774
7082,169639.04679742333
7749,432737.81176641036
6428,139343.66392195088
6869,106202.5261011155
295,170475.51550164275
12266,249858.69983698791
11129,200610.26671370995
826,372122.61274809256
3262,234213.83883761498
15641,261477.72794445805
1662,437111.16828605806
10926,218924.53016339912
10232,237407.9614878031
6376,182019.72555470935
7817,184736.5919751707
354,209021.10521142423
10076,193585.47447397397
11379,307132.6676326448
10184,129445.72139361149
4696,374196.5823349793
13562,476083.1590584713
5436,186635.7166973648
13196,110484.44406310098
14939,298176.1552622063
14004,186725.51882606905
5916,184173.82108905294
7229,179373.34353292946
9143,158031.81836582607
3440,203886.9073637792
319,174484.65804715082
11683,233810.72541825497
12647,222733.05878155242
12788,158182.940373404
13662,231010.38137117456
423,288130.69988148025
5222,200067.62929804876
9242,194333.79578179977
2641,192116.25613755253
4855,161258.98115441087
5360,192690.19694555856
9799,156508.90473384285
5526,259376.10350238392
10309,158525.18322326711
2144,373672.97657619516
7191,191246.33743539758
6732,157443.7047379117
14789,162777.36262698856
13525,166103.0471094409
4066,310987.2314039067
16422,201756.80597112497
14890,208616.1674552092
2922,231188.27967209468
3601,125190.91271431839
13416,119494.82685835185
14363,177469.58324117577
9496,292069.95783290715
7115,337231.5967917029
8615,154298.92554435984
5218,74571.85733601711
9493,203132.13221333246
10623,173518.66545553983
2272,163824.9754865546
3352,314314.87876910734
84,180320.40143470786
8086,141274.51873225084
2595,180852.3333775557
3531,157283.93775094664
7460,287404.86380289315
9214,274231.23931193416
2790,290384.1397908981
10548,245887.22193341248
9218,180498.83907889863
7435,188592.2666979987
15780,186894.5152944898
7640,202889.41154395443
6223,165476.3810795358
3425,109245.87012241862
10582,148297.55651571084
702,240824.10992244375
2111,177269.59820143296
11730,194377.44005525258
9865,248365.51692322834
16478,307626.61733908055
1885,217302.80512832728
3956,320158.07884582126
16735,114151.23911102556
15264,219553.67282343883
15971,151817.9277725408
5584,206064.8800622967
15242,174537.43104909317
14358,169953.53442674666
11300,210508.55438779318
5446,182469.1727833462
3934,170098.67288271853
6610,173773.35476045386
10164,275880.5844261493
4646,193069.48516923905
13304,200955.98526593432
1985,214288.1407374755
4746,138278.1490966264
7963,210247.62629908024
14083,279964.7042797373
13140,311882.2372383487
15023,263595.1594326247
13093,239940.77738469356
7160,174825.1330674416
7407,180663.6442941647
16056,189207.48709798217
751,489298.1411547256
6179,108499.12284996481
9137,263558.6389464571
10992,283134.6692265867
5744,352917.18844306207
10884,166317.71651417002
12858,248952.24739666758
13005,305737.6074269481
16714,192091.8790725203
1419,250812.53648953215
6064,185034.78571702196
3771,183853.5256241856
5945,436432.5475163558
8453,68917.5921134197
3806,163863.68582828165
16748,246976.1824285733
11380,240254.14111782247
3107,204671.55943648025
12003,205690.4185982174
14567,238015.15494054847
1079,189487.30168699962
11705,154684.7429178083
7814,186568.8043421226
10174,161267.38688807894
5514,251008.4224684063
5265,246910.321659982
10520,399431.38794338587
13195,215389.82032677447
14601,405418.21329521236
6012,197704.16596747606
13079,175709.45211672303
9009,126042.51953386048
3122,193890.29188630846
5470,240449.17236501002
4840,163077.3131980384
6270,275274.1073300191
9158,101455.28708318718
10120,147208.9500897894
10672,282957.81702435197
4573,148236.08472536775
12118,309805.60206811584
7447,128340.52345651244
2171,216758.1724610946
6126,296206.9722025202
2836,172575.71997705087
1457,247329.88978776563
11165,230615.77720031815
5923,212402.95349901248
1813,207158.29914569753
3492,251028.92571675038
1917,330194.3297759176
965,392307.9930585418
15795,155316.95331992902
821,205713.99001761762
4568,178230.47651616248
9078,243214.8348196492
11371,141733.11831936706
5149,190625.70888338558
281,205042.1578845974
1918,262292.0970359414
776,121789.45164595441
210,212355.24374345798
10782,181519.38253588072
9653,173573.72934287286
9372,154760.47872552363
5868,189262.21287841714
6176,135491.15610603793
3969,152706.17463423905
7427,146603.85803415097
8544,490769.1463152978
5219,221490.88676771277
16488,127950.39769444727
5855,254126.20897993684
15920,121275.23289902884
4393,415610.04844560823
5770,136972.2439404795
2900,150596.87197985218
8622,85985.44604187182
11610,280725.30615587597
10969,116404.55710607981
11029,195556.38206828726
6193,342861.34985551727
14087,455306.0096705426
13623,153350.90281158674
16689,165350.6769876806
1027,215770.5531240181
949,140617.7885181093
672,100748.11726856774
13832,154225.6795999544
2471,203730.07051260732
8728,268546.2144398936
7742,227696.07839485654
2698,221014.85886165843
9084,184909.5076127643
6075,264491.1741328582
2874,171919.23319198302
13119,141770.93561330324
5010,221181.69974313688
1284,169683.75006278502
1151,172963.61931503276
5110,427909.24703158997
11386,152380.98139001793
8019,203468.49479194786
2859,138655.0174572558
16110,178847.33577723723
16027,307048.643948888
14902,188726.85793857466
14301,197951.3849234148
2451,243643.94928737846
13596,140792.58937013138
1464,137807.2465223959
7927,407011.77085498447
9638,208636.7552388726
8009,258259.85053957044
11903,163273.41443194562
9243,112226.05743610924
547,178084.0163150266
5511,118774.72544349225
11247,189045.72573866072
15928,335984.9593541871
3434,218223.2372934939
7614,127835.69426016678
1380,192694.64561745286
2770,137574.91463148862
111,181336.50349771726
5994,134196.471238737
12341,204326.95319691248
2787,244894.23017111153
14410,287441.8987768277
15983,130377.73882667214
14876,212472.14329135395
653,171103.40359927405
2174,231757.02606865088
2575,353108.9635367966
7976,160598.62675110472
5812,324129.44868349546
13589,354671.5203647803
9122,134150.54248876122
8159,469831.0279351221
8754,324180.9235117942
9321,203617.51466483952
13535,185303.47327900463
2083,172382.52377602394
2689,391102.49414079933
2248,213450.97499860806
11649,161003.05606829975
11045,382044.9044828696
1276,84898.09961221348
5962,127097.46697960749
13012,167577.18897811204
4642,188045.57562305228
179,166075.272150186
15347,380199.9315968891
3339,169480.89197142006
